Month,Metal,Price,LogReturn,Norm_2000M01_100
2004-05-01,Aluminum,1623.224,-0.06355565692518184,96.60437546123265
2004-06-01,Aluminum,1677.716,0.033019049585854,99.84740638465017
2004-07-01,Aluminum,1709.273,0.01863478930077989,101.7254862284857
2004-08-01,Aluminum,1692.19,-0.0100445858916336,100.7088104363558
2004-09-01,Aluminum,1723.602,0.01839273909706929,102.5782607660628
2004-10-01,Aluminum,1819.57,0.0541839223168612,108.2896898136025
2004-11-01,Aluminum,1813.898,-0.003122088653203292,107.952127026448
2004-12-01,Aluminum,1849.179,0.01926363602072012,110.0518365986621
2005-01-01,Aluminum,1834.425,-0.008010675902227149,109.1737686576047
2005-02-01,Aluminum,1882.85,0.02605550548208857,112.0557288071036
2005-03-01,Aluminum,1979.85,0.05023449787579093,117.8285761896827
2005-04-01,Aluminum,1894.286,-0.0441790977289811,112.7363296593425
2005-05-01,Aluminum,1743.7,-0.08283269419064343,103.774370938177
2005-06-01,Aluminum,1731.295,-0.007139608945823106,103.0361011260028
2005-07-01,Aluminum,1778.786,0.02706142575346693,105.8624753017354
2005-08-01,Aluminum,1867.841,0.04885210926195338,111.1624848239579
2005-09-01,Aluminum,1839.909,-0.01506710453476767,109.5001428333373
2005-10-01,Aluminum,1928.714,0.04713734570646899,114.7852738829243
2005-11-01,Aluminum,2050.591,0.06127458470228309,122.038648320518
2005-12-01,Aluminum,2247.45,0.09166819589023323,133.7544932987359
2006-01-01,Aluminum,2377.857,0.05640342171844548,141.5155212226534
2006-02-01,Aluminum,2455.325,0.03205947348312765,146.1259432951651
2006-03-01,Aluminum,2429.13,-0.01072596682174165,144.566976932416
2006-04-01,Aluminum,2621.111,0.07606510513756248,155.9925131525698
2006-05-01,Aluminum,2861.476,0.0877393019298216,170.2975694527103
2006-06-01,Aluminum,2477.341,-0.1441517680581912,147.4362011093389
2006-07-01,Aluminum,2512.714,0.01417763632328661,149.5413859594829
2006-08-01,Aluminum,2459.932,-0.02122973660164362,146.4001237888923
2006-09-01,Aluminum,2472.881,0.005250160403014625,147.1707691575214
2006-10-01,Aluminum,2654.591,0.07090672617411542,157.9850382079177
2006-11-01,Aluminum,2702.795,0.01799582889784546,160.8538457876068
2006-12-01,Aluminum,2813.632,0.04018975268173275,167.4501868736163
2007-01-01,Aluminum,2809.341,-0.00152623917381689,167.1948127693003
2007-02-01,Aluminum,2832.2,0.008103858538136777,168.5552407932011
2007-03-01,Aluminum,2761.727,-0.0251975861241176,164.3611183850311
2007-04-01,Aluminum,2814.789,0.01903109450461216,167.5190444449735
2007-05-01,Aluminum,2792.75,-0.007860529718495712,166.2074178113172
2007-06-01,Aluminum,2676.93,-0.0423561579463767,159.3145190087366
2007-07-01,Aluminum,2732.44,0.0205243673910358,162.618135072726
2007-08-01,Aluminum,2515.773,-0.08261487072110363,149.7234389506511
2007-09-01,Aluminum,2391.25,-0.05076387042005059,142.3125907586831
2007-10-01,Aluminum,2442.37,0.02115263759044161,145.3549408431928
2007-11-01,Aluminum,2506.886,0.02607246610296965,149.1945390054039
2007-12-01,Aluminum,2381.694,-0.05122934626083797,141.7438760206632
2008-01-01,Aluminum,2445.523,0.02644700677779532,145.5425881400719
2008-02-01,Aluminum,2776.929,0.1270866348563189,165.2658485490514
2008-03-01,Aluminum,3005.289,0.07902809556875301,178.8564405932345
2008-04-01,Aluminum,2959.273,-0.01543010634651587,176.1178494060514
2008-05-01,Aluminum,2902.9,-0.01923339273573799,172.7628728545243
2008-06-01,Aluminum,2957.857,0.01875478231919114,176.0335777370438
2008-07-01,Aluminum,3071.239,0.0376160435985522,182.7813816744828
2008-08-01,Aluminum,2764.375,-0.1052664936028016,164.5187111671864
2008-09-01,Aluminum,2525.818,-0.09024959898092977,150.321255981146
2008-10-01,Aluminum,2121.413,-0.1744825945604074,126.2535410764873
2008-11-01,Aluminum,1852.425,-0.1355867845605445,110.2450186873616
2008-12-01,Aluminum,1490.429,-0.2174315935589712,88.70122836670079
2009-01-01,Aluminum,1413.119,-0.05326467984740724,84.1002094888947
2009-02-01,Aluminum,1330.2,-0.06047001126400975,79.16537719903826
2009-03-01,Aluminum,1335.841,0.004231749187734835,79.50109505558596
2009-04-01,Aluminum,1420.85,0.06169422802208668,84.56031137667532
2009-05-01,Aluminum,1460.447,0.02748726916705024,86.91688290046896
2009-06-01,Aluminum,1573.727,0.07470413825093747,93.65861642107268
2009-07-01,Aluminum,1667.957,0.05815283273176952,99.2666103268503
2009-08-01,Aluminum,1933.75,0.1478615986773759,115.084985835694
2009-09-01,Aluminum,1834.114,-0.05289959178783832,109.1552598376461
2009-10-01,Aluminum,1878.568,0.02394825335443773,111.8008903278025
2009-11-01,Aluminum,1949.286,0.03695336720707676,116.0095936391554
2009-12-01,Aluminum,2180.095,0.1119053021543417,129.745935201276
2010-01-01,Aluminum,2235.15,0.02493988607428577,133.0224724450687
2010-02-01,Aluminum,2048.925,-0.08699307454167737,121.939498178875
2010-03-01,Aluminum,2205.63,0.07369791701020478,131.2656223962673
2010-04-01,Aluminum,2316.725,0.0491413680717292,137.8773180660366
2010-05-01,Aluminum,2040.526,-0.1269469326901476,121.4396410122122
2010-06-01,Aluminum,1931.386,-0.0549697378610805,114.9442949984526
2010-07-01,Aluminum,1988.273,0.02902854285350376,118.3298616897184
2010-08-01,Aluminum,2118.143,0.06327333867512586,126.0589306544147
2010-09-01,Aluminum,2162.341,0.0206516696840664,128.6893255885924
2010-10-01,Aluminum,2346.57,0.08176325636239401,139.6535101292642
2010-11-01,Aluminum,2333.068,-0.005770547836030815,138.8499535791654
2010-12-01,Aluminum,2350.667,0.007514978035717768,139.8973385388149
2011-01-01,Aluminum,2439.525,0.0371042305516367,145.1856238246007
2011-02-01,Aluminum,2508.175,0.02775204882802207,149.2712524103126
2011-03-01,Aluminum,2555.5,0.01869250217529039,152.0877472802152
2011-04-01,Aluminum,2678.11,0.04686342262863619,159.3847453995763
2011-05-01,Aluminum,2596.45,-0.03096619442970905,154.5248410979123
2011-06-01,Aluminum,2557.76,-0.01501325196960668,152.2222486728403
2011-07-01,Aluminum,2525.43,-0.01272053019738451,150.2981645916157
2011-08-01,Aluminum,2379.35,-0.05958400411956788,141.6043754612326
2011-09-01,Aluminum,2293.46,-0.03676574682854472,136.4927274025758
2011-10-01,Aluminum,2180.65,-0.05043859681379903,129.7789654105268
2011-11-01,Aluminum,2079.98,-0.04726471921383801,123.7877020496584
2011-12-01,Aluminum,2022.25,-0.02814752536645848,120.3519651486657
2012-01-01,Aluminum,2144.2,0.05855576952407748,127.609684100269
2012-02-01,Aluminum,2207.92,0.0292843734343986,131.4019092056086
2012-03-01,Aluminum,2184.16,-0.01081958060187027,129.9878591663294
2012-04-01,Aluminum,2049.67,-0.0635525106899335,121.9838360273288
2012-05-01,Aluminum,2007.63095238095,-0.02072340829922403,119.4819287488365
2012-06-01,Aluminum,1890.17857142857,-0.06028408943764862,112.4918806049331
2012-07-01,Aluminum,1876.25,-0.007396202880189939,111.662937129526
2012-08-01,Aluminum,1845.37608695652,-0.01659200607698619,109.8255104480515
2012-09-01,Aluminum,2064.12,0.1120208875756141,122.8438117456614
2012-10-01,Aluminum,1974.3,-0.04449008031611612,117.4982740971743
2012-11-01,Aluminum,1948.82954545455,-0.01298494588462518,115.9824282533001
2012-12-01,Aluminum,2086.76315789474,0.0683851779139486,124.1913941661354
2013-01-01,Aluminum,2037.75,-0.02376787918494028,121.2744304520675
2013-02-01,Aluminum,2053.595,0.007745657830666275,122.2174280477063
2013-03-01,Aluminum,1909.56666666667,-0.07271557559557973,113.6457415827523
2013-04-01,Aluminum,1861.67045454545,-0.02540216170574361,110.7952516571911
2013-05-01,Aluminum,1832.02173913043,-0.01605404600266702,109.0307412532691
2013-06-01,Aluminum,1814.5375,-0.009589518211301495,107.9901861594496
2013-07-01,Aluminum,1769.60869565217,-0.02507216806567492,105.3162982153076
2013-08-01,Aluminum,1817.61590909091,0.02676725606515795,108.1733942611297
2013-09-01,Aluminum,1761.30476190476,-0.03147082592412431,104.8220988111958
2013-10-01,Aluminum,1814.58260869565,0.0298005972262354,107.992870753425
2013-11-01,Aluminum,1747.96428571429,-0.0374036280983443,104.0281551714173
2013-12-01,Aluminum,1739.81,-0.00467593364916663,103.5428619039684
2014-01-01,Aluminum,1727.41,-0.007152734967472263,102.8048896612469
2014-02-01,Aluminum,1695.17,-0.01884014610595575,100.8861618301712
2014-03-01,Aluminum,1705.37,0.005999065201671705,101.4932035137001
2014-04-01,Aluminum,1810.67,0.0599148465390229,107.7600161877782
2014-05-01,Aluminum,1751.05,-0.03348133452176327,104.2117980336611
2014-06-01,Aluminum,1838.95,0.04897914855566921,109.4430690123075
2014-07-01,Aluminum,1948.3,0.05776244090664484,115.9509129430809
2014-08-01,Aluminum,2030.49,0.04131994576703768,120.8423596067322
2014-09-01,Aluminum,1990.43,-0.01992644744033889,118.4582331516176
2014-10-01,Aluminum,1946.19,-0.02247708062191833,115.8253386340372
2014-11-01,Aluminum,2055.55,0.0546698368672196,122.3337777037161
2014-12-01,Aluminum,1909.46,-0.07372297246979898,113.6393934344276
2015-01-01,Aluminum,1814.72,-0.05088929372837914,108.0010474444735
2015-02-01,Aluminum,1817.82,0.001706795108966652,108.1855405051539
2015-03-01,Aluminum,1773.86,-0.02448001787938381,105.5693098769253
2015-04-01,Aluminum,1819.19,0.02523338400419384,108.2670745351965
2015-05-01,Aluminum,1804.04,-0.008362752733685141,107.3654390934844
2015-06-01,Aluminum,1687.73,-0.06664416357027036,100.4433784845383
2015-07-01,Aluminum,1639.5,-0.02899311347078193,97.5730235436951
2015-08-01,Aluminum,1548.13,-0.05734356633293114,92.13523936486777
2015-09-01,Aluminum,1589.6,0.02643466128583594,94.60328040564667
2015-10-01,Aluminum,1516.49,-0.04708395826193623,90.25221986811722
2015-11-01,Aluminum,1467.89,-0.03257245848885315,87.35984478777348
2015-12-01,Aluminum,1497.2,0.01977070154345562,89.10419691956103
2016-01-01,Aluminum,1481.1,-0.0108116420973472,88.14602328183398
2016-02-01,Aluminum,1531.26,0.03330587095103077,91.13124003142333
2016-03-01,Aluminum,1531.01,-0.0001632775689630606,91.11636155878782
2016-04-01,Aluminum,1571.23,0.02593110378927932,93.51001023638918
2016-05-01,Aluminum,1550.63,-0.01319745215715962,92.2840240912229
2016-06-01,Aluminum,1593.51,0.02727783038478115,94.8359797176661
2016-07-01,Aluminum,1629.05,0.02205789247621137,96.95110338753065
2016-08-01,Aluminum,1639.28,0.006260098220471022,97.55993048777584
2016-09-01,Aluminum,1592.36,-0.02903992853466519,94.76753874354273
2016-10-01,Aluminum,1665.9,0.04514832542175906,99.1441902540053
2016-11-01,Aluminum,1737.11,0.04185729489660783,103.3821743995048
2016-12-01,Aluminum,1727.74,-0.005408616731928717,102.8245292451258
2017-01-01,Aluminum,1791.24,0.03609392135279865,106.6036612945461
2017-02-01,Aluminum,1860.75,0.03807151480687132,110.7404718261242
2017-03-01,Aluminum,1901.47,0.02164763898569166,113.1638774489966
2017-04-01,Aluminum,1921.22,0.01033312967108824,114.3392767872021
2017-05-01,Aluminum,1913.02,-0.004277255728134755,113.8512628847573
2017-06-01,Aluminum,1885.29,-0.01460148996581445,112.2009427000262
2017-07-01,Aluminum,1902.96,0.009328913429402341,113.2525531459043
2017-08-01,Aluminum,2030.01,0.0646301504998208,120.813792939272
2017-09-01,Aluminum,2096.49,0.03222379861284796,124.7702763825077
2017-10-01,Aluminum,2131.49,0.01655674791755235,126.8532625514795
2017-11-01,Aluminum,2097.44,-0.01610371221297502,124.8268145785226
2017-12-01,Aluminum,2080.47,-0.008123723741137567,123.816863856024
2018-01-01,Aluminum,2209.73,0.06027650639413551,131.5096293474897
2018-02-01,Aluminum,2181.79,-0.01272469532087328,129.8468112457448
2018-03-01,Aluminum,2069.24,-0.0529642506966379,123.1485228652367
2018-04-01,Aluminum,2254.69,0.08583110111779835,134.1853738662604
2018-05-01,Aluminum,2299.67,0.01975314315959675,136.8623086628419
2018-06-01,Aluminum,2237.62,-0.02735283336656114,133.1694717547076
2018-07-01,Aluminum,2082.24,-0.07196856368920113,123.9222034422834
2018-08-01,Aluminum,2051.51,-0.01486812995417175,122.0933415859262
2018-09-01,Aluminum,2026.46,-0.01228567894422472,120.6025186278477
2018-10-01,Aluminum,2029.86,0.001676396732138485,120.8048658556907
2018-11-01,Aluminum,1938.51,-0.04604718841487809,115.3682719546742
2018-12-01,Aluminum,1920.38,-0.009396553619908765,114.2892851191468
2019-01-01,Aluminum,1853.72,-0.03532865219638825,110.3220891756136
2019-02-01,Aluminum,1862.99,0.004988292991469301,110.8737829409384
2019-03-01,Aluminum,1871.21,0.004402556519206513,111.3629871211941
2019-04-01,Aluminum,1845.42,-0.01387838657538332,109.8281238841146
2019-05-01,Aluminum,1781.26,-0.03538591480818898,106.0097126669365
2019-06-01,Aluminum,1755.95,-0.01431095805071436,104.5034160973171
2019-07-01,Aluminum,1796.99,0.02310302195222746,106.945866165163
2019-08-01,Aluminum,1740.68,-0.03183720147575375,103.59463898874
2019-09-01,Aluminum,1753.51,0.007343651981877031,104.3582022043945
2019-10-01,Aluminum,1725.96,-0.01583607604012727,102.718594519961
2019-11-01,Aluminum,1774.79,0.02789868864739908,105.6246577951294
2019-12-01,Aluminum,1771.38,-0.001923202244138444,105.421715428381
2020-01-01,Aluminum,1773.09,0.0009648834001509954,105.5234841812079
2020-02-01,Aluminum,1688.1,-0.04912015109986712,100.4653986240389
2020-03-01,Aluminum,1610.89,-0.04681681483266686,95.87033113528697
2020-04-01,Aluminum,1459.93,-0.09839833192718128,86.88611421905873
2020-05-01,Aluminum,1466.37,0.004401469703587679,87.26938367414954
2020-06-01,Aluminum,1568.57,0.06737441720989867,93.35170328754731
2020-07-01,Aluminum,1643.81,0.04685234190005616,97.82952841193135
2020-08-01,Aluminum,1737.26,0.05529244124074939,103.3911014830861
2020-09-01,Aluminum,1743.77,0.003740276636164275,103.7785369105149
2020-10-01,Aluminum,1806.1,0.03512038839166642,107.488037708001
2020-11-01,Aluminum,1935.28,0.06908219440819519,115.1760420882234
2020-12-01,Aluminum,2014.67,0.0402033914187605,119.9008498583569
2021-01-01,Aluminum,2003.98,-0.005320207141538802,119.2646463684624
2021-02-01,Aluminum,2078.59,0.03655457609728074,123.704977741805
2021-03-01,Aluminum,2190.48,0.05243091866441674,130.3639869545552
2021-04-01,Aluminum,2319.39,0.05718352217671629,138.0359225843312
2021-05-01,Aluminum,2433.53,0.04803865806681795,144.8288380508011
2021-06-01,Aluminum,2446.65,0.005376863807883048,145.6096602947128
2021-07-01,Aluminum,2497.64,0.02062654407953346,148.644273573452
2021-08-01,Aluminum,2602.99,0.04131449825841216,154.9140619420573
2021-09-01,Aluminum,2834.56,0.0852259380286835,168.6956935748804
2021-10-01,Aluminum,2934.39,0.0346128729098707,174.6369652676935
2021-11-01,Aluminum,2636.45,-0.1070662799502706,156.9053967195943
2021-12-01,Aluminum,2695.53,0.02216153023595613,160.4214773728188
2022-01-01,Aluminum,3005.98,0.1090087924405054,178.897564691599
2022-02-01,Aluminum,3245.79,0.07675513404164214,193.1695907824886
2022-03-01,Aluminum,3498.37,0.07493837374072854,208.2016092556003
2022-04-01,Aluminum,3244.41,-0.07536363028776805,193.0874616135406
2022-05-01,Aluminum,2830.32,-0.1365437359756188,168.4433546789821
2022-06-01,Aluminum,2563.44,-0.0990396730002745,152.5602875711191
2022-07-01,Aluminum,2408.42,-0.06237917562534268,143.3344442592901
2022-08-01,Aluminum,2430.79,0.009245376556554774,144.6657699907158
2022-09-01,Aluminum,2224.76,-0.08856726276682547,132.4041231223368
2022-10-01,Aluminum,2255.54,0.01374036750421759,134.2359606732211
2022-11-01,Aluminum,2350.72,0.04133225207309454,139.9004927750137
2022-12-01,Aluminum,2401.69,0.02145099200243372,142.9339157759421
2023-01-01,Aluminum,2501.82,0.04084581079914962,148.8930416359178
2023-02-01,Aluminum,2416.18,-0.03483068640210174,143.7962720498965
2023-03-01,Aluminum,2296.42,-0.05083639205107637,136.6688885185802
2023-04-01,Aluminum,2343.23,0.0201789308963507,139.4547337348537
2023-05-01,Aluminum,2268.6,-0.03236741831106205,135.0132120837004
2023-06-01,Aluminum,2184.75,-0.03766149561728849,130.0229723617493
2023-07-01,Aluminum,2159.73,-0.01151819164259393,128.5339348203871
2023-08-01,Aluminum,2136.57,-0.01078147445156752,127.1555931154332
2023-09-01,Aluminum,2184.67,0.02226304796177381,130.0182112505059
2023-10-01,Aluminum,2192.21,0.003445380023541667,130.466945985193
2023-11-01,Aluminum,2202.26,0.004573938391322585,131.0650605851406
2023-12-01,Aluminum,2182.43,-0.009045170901156752,129.8849001356917
2024-01-01,Aluminum,2192.82,0.004749451816856265,130.5032494584236
2024-02-01,Aluminum,2179.46,-0.006111247029016553,129.7081438807818
2024-03-01,Aluminum,2226.16,0.02120098838331774,132.4874425690956
2024-04-01,Aluminum,2506.1,0.1184496318295789,149.1477610874378
2024-05-01,Aluminum,2564.54,0.02305136540034702,152.6257528507153
2024-06-01,Aluminum,2497.61,-0.02644485069321423,148.6424881567358
2024-07-01,Aluminum,2349.13,-0.06128922777025991,139.8058656890518
2024-08-01,Aluminum,2343.67,-0.002326970023750263,139.4809198466922
2024-09-01,Aluminum,2449.92,0.04433729414159338,145.8042707167853
2024-10-01,Aluminum,2595.58,0.05775462742538995,154.4730640131407
2024-11-01,Aluminum,2582.19,-0.005172122303414461,153.6761730187826
2024-12-01,Aluminum,2541.02,-0.0160723008602508,151.2259861451663
2025-01-01,Aluminum,2573.4,0.01266240654473894,153.1530459209179
2025-02-01,Aluminum,2657.6,0.03219547810814127,158.1641155045588
2025-03-01,Aluminum,2658.29,0.0002595990526046421,158.2051800890328
2025-04-01,Aluminum,2371.6,-0.114118226078423,141.1431428095318
2025-05-01,Aluminum,2448.79,0.03202919215685274,145.7370200204728
2025-06-01,Aluminum,2525.96,0.03102716348224455,150.329706953603
2025-07-01,Aluminum,2606.37,0.03133726018031524,155.1152188920894
2025-08-01,Aluminum,2597.34,-0.003470604266544441,154.5778084604947
2025-09-01,Aluminum,2653.32,0.02132384164598466,157.9093960530388
2025-10-01,Aluminum,2793.09,0.05133682380963034,166.2276525341015
2025-11-01,Aluminum,2819.06,0.0092549861892266,167.7732282714786
2025-12-01,Aluminum,2875.53,0.01983350903664327,171.1339776703883
2026-01-01,Aluminum,3141.89,0.08858752458709418,186.9860975551694
2026-02-01,Aluminum,3065.19,-0.02471497199358907,182.421382150594
2000-02-01,Copper,1800.83,-0.02367860935442856,97.65995292790593
2000-03-01,Copper,1739.39,-0.03471319268605733,94.32802958817341
2000-04-01,Copper,1678.75,-0.03548500819280331,91.03949066692697
2000-05-01,Copper,1785.62,0.06171622500366247,96.83510667143894
2000-06-01,Copper,1753.18,-0.0183344120731368,95.07586850182757
2000-07-01,Copper,1799.36,0.0259997643358636,97.58023405893773
2000-08-01,Copper,1855.86,0.0309171543627631,100.6442586145186
2000-09-01,Copper,1960.41,0.05480543455557907,106.3140598054209
2000-10-01,Copper,1898.59,-0.03204212962722242,102.9615288669074
2000-11-01,Copper,1795.11,-0.05604520401315405,97.34975433573032
2000-12-01,Copper,1850.55,0.03041659080378079,100.3562945368171
2001-01-01,Copper,1787.5,-0.03466489661742056,96.93706005488129
2001-02-01,Copper,1765.65,-0.01229910104156318,95.75212312497968
2001-03-01,Copper,1738.77,-0.01534092783892493,94.29440666384667
2001-04-01,Copper,1664.16,-0.04385747508285132,90.24826733478672
2001-05-01,Copper,1682.21,0.01078791350220687,91.22712827687936
2001-06-01,Copper,1608.45,-0.04483742277276548,87.22708489246087
2001-07-01,Copper,1525.21,-0.05313887685517127,82.7129361489821
2001-08-01,Copper,1464.43,-0.04066601723689711,79.41680495450059
2001-09-01,Copper,1426.33,-0.02636137649084436,77.35062202410003
2001-10-01,Copper,1377.28,-0.03499417209809597,74.690614865671
2001-11-01,Copper,1427.73,0.03597523073897158,77.42654475645072
2001-12-01,Copper,1471.74,0.03035960386081893,79.81323007841735
2002-01-01,Copper,1503.96,0.02165625515838521,81.56053753294505
2002-02-01,Copper,1561.9,0.03780139945224548,84.7026540418009
2002-03-01,Copper,1604.88,0.02714595855015567,87.03348192496665
2002-04-01,Copper,1590.33,-0.009107445564678684,86.24442781375069
2002-05-01,Copper,1595.68,0.003358435804403648,86.5345611123765
2002-06-01,Copper,1647.53,0.0319772189655092,89.34641373550689
2002-07-01,Copper,1589.46,-0.0358828607311299,86.19724725864705
2002-08-01,Copper,1479.55,-0.07165634841763602,80.2367704638879
2002-09-01,Copper,1478.71,-0.0005679014167627727,80.19121682447748
2002-10-01,Copper,1483.76,0.003409320527492987,80.465080966171
2002-11-01,Copper,1582.29,0.06429375820988614,85.80841440796537
2002-12-01,Copper,1595.68,0.008426812862640354,86.5345611123765
2003-01-01,Copper,1647.66,0.03205612185127205,89.35346370351088
2003-02-01,Copper,1683.8,0.0216970443987341,91.31335480862049
2003-03-01,Copper,1658.976,-0.01485259936387262,89.96713630299679
2003-04-01,Copper,1587.475,-0.04405584092834225,86.08959967027842
2003-05-01,Copper,1648.275,0.03758458286903554,89.38681547522208
2003-06-01,Copper,1686.5,0.0229260890213201,91.45977722101108
2003-07-01,Copper,1710.0,0.01383799499500071,92.73419451404028
2003-08-01,Copper,1760.275,0.02897667632973278,95.46063406327617
2003-09-01,Copper,1789.523,0.01647905704921193,97.04676840312801
2003-10-01,Copper,1920.543,0.07065885466226085,104.1520515406892
2003-11-01,Copper,2055.425,0.06787468066170366,111.466772958492
2003-12-01,Copper,2201.286,0.06855909582119324,119.3768912894934
2004-01-01,Copper,2423.571,0.09620033730753441,131.431523118472
2004-02-01,Copper,2759.525,0.1298164911224244,149.6504842785714
2004-03-01,Copper,3008.717,0.0864551785763954,163.1642967928069
2004-04-01,Copper,2948.725,-0.02014086850993291,159.9108992505342
2004-05-01,Copper,2733.5,-0.07579003418217489,148.2391349146954
2004-06-01,Copper,2686.705,-0.01726730361420259,145.701417585874
2004-07-01,Copper,2808.432,0.04431078474559058,152.302736472196
2004-08-01,Copper,2846.095,0.01332155880896213,154.3452206639985
2004-09-01,Copper,2894.864,0.01699025308071622,156.9899890454343
2004-10-01,Copper,3012.238,0.03974519170624102,163.3552424646688
2004-11-01,Copper,3122.795,0.03604511005529965,169.3508064078786
2004-12-01,Copper,3145.452,0.007229165880900723,170.5795073699281
2005-01-01,Copper,3170.0,0.007773987872765176,171.9107582511741
2005-02-01,Copper,3253.7,0.02606122243501119,176.4498530352824
2005-03-01,Copper,3379.49,0.03793200021208598,183.2715105369906
2005-04-01,Copper,3394.476,0.004424593937567778,184.0842091562815
2005-05-01,Copper,3249.1,-0.04377136955940664,176.2003926289873
2005-06-01,Copper,3524.068,0.08123796922757087,191.112051106845
2005-07-01,Copper,3614.214,0.02525840044205552,196.000715842905
2005-08-01,Copper,3797.75,0.04953438152156053,205.9539691319862
2005-09-01,Copper,3857.841,0.01569891446485627,209.2127354960466
2005-10-01,Copper,4059.762,0.05101665063523519,220.1630169524615
2005-11-01,Copper,4269.341,0.05033513157161984,231.5285957548347
2005-12-01,Copper,4576.775,0.06953511884815633,248.2009023959045
2006-01-01,Copper,4734.333,0.03384624919771539,256.7453551556958
2006-02-01,Copper,4982.4,0.05107085183432325,270.1981583314353
2006-03-01,Copper,5102.848,0.02388711258051224,276.7301163787026
2006-04-01,Copper,6387.778,0.2245876618495846,346.4125424353844
2006-05-01,Copper,8045.857,0.2307708234756571,436.3310339591536
2006-06-01,Copper,7197.614,-0.1114077183516073,390.3303723467716
2006-07-01,Copper,7712.095,0.06904029348541485,418.2309461057061
2006-08-01,Copper,7695.659,-0.002133472047166407,417.3396132279092
2006-09-01,Copper,7602.357,-0.01219807285956165,412.2797969609214
2006-10-01,Copper,7500.386,-0.01350384490580758,406.7498562891138
2006-11-01,Copper,7029.182,-0.06488414529589193,381.196216878708
2006-12-01,Copper,6675.105,-0.05168540608900329,361.9944359483292
2007-01-01,Copper,5669.659,-0.1632559596620347,307.4685734118591
2007-02-01,Copper,5676.45,0.001197062501503865,307.836852894283
